<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,10,20180115,16:10,239.0700000,239.3000000,238.9900000,239.0600000,141250
SBER,10,20180115,16:20,239.0600000,239.3700000,239.0300000,239.2500000,130050
SBER,10,20180115,16:30,239.3000000,239.4000000,239.2600000,239.3600000,180710
SBER,10,20180115,16:40,239.3800000,239.4000000,239.1000000,239.3700000,292000
SBER,10,20180115,16:50,239.3700000,239.7000000,239.2700000,239.6000000,423730
SBER,10,20180115,17:00,239.6000000,239.7000000,239.5400000,239.6000000,155430
SBER,10,20180115,17:10,239.6000000,239.6300000,239.0400000,239.3300000,406830
SBER,10,20180115,17:20,239.2400000,239.4600000,239.2100000,239.3200000,97770
SBER,10,20180115,17:30,239.3400000,239.3500000,239.1700000,239.2200000,95170
SBER,10,20180115,17:40,239.2200000,239.2200000,238.8600000,238.9500000,706740
SBER,10,20180115,17:50,238.9700000,239.0000000,238.7500000,238.8700000,427060
SBER,10,20180115,18:00,238.8700000,239.1500000,238.8700000,238.9900000,640060
SBER,10,20180115,18:10,239.0000000,239.2000000,238.8100000,238.9900000,897520
SBER,10,20180115,18:20,239.0000000,239.0000000,238.8500000,239.0000000,785360
SBER,10,20180115,18:30,238.9900000,239.0000000,238.2000000,238.5400000,1502780
SBER,10,20180115,18:40,238.8500000,238.8500000,238.8500000,238.8500000,431220
SBER,10,20180116,10:00,239.0000000,239.0500000,238.5000000,238.7500000,554170
SBER,10,20180116,10:10,238.7500000,238.7900000,238.0400000,238.3500000,404630
SBER,10,20180116,10:20,238.3700000,238.7000000,238.3400000,238.3700000,132330
SBER,10,20180116,10:30,238.3500000,238.5600000,238.3000000,238.3900000,96290
SBER,10,20180116,10:40,238.3900000,238.4800000,238.3000000,238.4500000,114950
SBER,10,20180116,10:50,238.4500000,238.6900000,238.3600000,238.6100000,90880
SBER,10,20180116,11:00,238.6000000,238.8500000,238.5000000,238.6400000,231860
SBER,10,20180116,11:10,238.6400000,238.8800000,238.5500000,238.6100000,372590
SBER,10,20180116,11:20,238.6400000,238.8400000,238.5600000,238.6400000,232890
SBER,10,20180116,11:30,238.6400000,238.8500000,238.5400000,238.7600000,226670
SBER,10,20180116,11:40,238.7700000,238.8500000,237.7000000,238.0800000,762390
SBER,10,20180116,11:50,238.0700000,238.2500000,237.8700000,238.1000000,635510
SBER,10,20180116,12:00,238.1100000,238.2500000,236.6300000,236.9800000,1756650
SBER,10,20180116,12:10,236.9800000,236.9800000,236.0100000,236.6500000,1209310
SBER,10,20180116,12:20,236.6900000,237.1900000,236.6100000,236.9700000,646510
SBER,10,20180116,12:30,236.9700000,237.4300000,236.7700000,237.3900000,645010
SBER,10,20180116,12:40,237.3900000,237.4300000,237.2400000,237.2400000,342190
SBER,10,20180116,12:50,237.2400000,237.3100000,236.8800000,236.9000000,1345260
SBER,10,20180116,13:00,236.9200000,237.2000000,236.8800000,236.9600000,173670
SBER,10,20180116,13:10,236.9800000,237.2000000,236.7500000,237.1800000,326700
SBER,10,20180116,13:20,237.1000000,237.2000000,237.0200000,237.1700000,268110
SBER,10,20180116,13:30,237.0600000,237.5100000,236.7800000,237.4200000,806740
SBER,10,20180116,13:40,237.5000000,237.6300000,237.0200000,237.2200000,207740
SBER,10,20180116,13:50,237.2000000,237.4000000,236.9000000,237.1000000,274430
SBER,10,20180116,14:00,237.0900000,237.2000000,236.6800000,236.9100000,643990
SBER,10,20180116,14:10,236.8300000,237.2900000,236.8100000,237.2100000,260670
SBER,10,20180116,14:20,237.2100000,237.5900000,237.2000000,237.3800000,110630
SBER,10,20180116,14:30,237.4000000,237.5900000,237.3500000,237.4800000,107250
SBER,10,20180116,14:40,237.4800000,238.3400000,237.4400000,238.1800000,781490
SBER,10,20180116,14:50,238.1800000,238.7000000,238.1800000,238.5900000,620560
SBER,10,20180116,15:00,238.5900000,238.7900000,238.3400000,238.6100000,247400
SBER,10,20180116,15:10,238.6100000,238.7400000,238.5500000,238.5500000,195820
SBER,10,20180116,15:20,238.5700000,239.2000000,238.5700000,239.1000000,796700
SBER,10,20180116,15:30,239.1000000,239.1900000,238.8500000,239.1300000,399430
SBER,10,20180116,15:40,239.1300000,239.1900000,238.6000000,238.6700000,424660
SBER,10,20180116,15:50,238.7700000,238.9400000,238.5100000,238.7000000,188500
SBER,10,20180116,16:00,238.7900000,238.8800000,238.5700000,238.8800000,86340
SBER,10,20180116,16:10,238.8900000,239.1900000,238.8800000,239.1100000,197450
SBER,10,20180116,16:20,239.0700000,239.8300000,239.0700000,239.4900000,952280
SBER,10,20180116,16:30,239.4900000,239.5000000,239.2400000,239.3700000,202900
SBER,10,20180116,16:40,239.3400000,239.4000000,238.7700000,238.8700000,615140
SBER,10,20180116,16:50,238.8900000,239.0500000,238.8100000,238.9000000,153410
SBER,10,20180116,17:00,238.9000000,238.9000000,238.6000000,238.6900000,249780
SBER,10,20180116,17:10,238.6900000,238.9700000,238.6500000,238.9700000,89040
SBER,10,20180116,17:20,238.9000000,239.2100000,238.7200000,239.0700000,435230
SBER,10,20180116,17:30,239.0700000,239.1900000,238.5700000,238.8700000,563190
SBER,10,20180116,17:40,238.9000000,239.5000000,238.8300000,239.4900000,337390
SBER,10,20180116,17:50,239.4900000,239.6700000,238.8500000,239.6300000,710100
SBER,10,20180116,18:00,239.6300000,240.0000000,239.1500000,239.3700000,736330
SBER,10,20180116,18:10,239.4000000,239.4000000,238.6900000,238.7400000,463030
SBER,10,20180116,18:20,238.8000000,239.0000000,238.6000000,238.6500000,870910
SBER,10,20180116,18:30,238.6600000,239.5000000,238.6500000,239.4700000,1272050
SBER,10,20180116,18:40,239.6400000,239.6400000,239.6400000,239.6400000,894740
SBER,10,20180117,10:00,238.6200000,238.6200000,237.5500000,237.7900000,1555270
SBER,10,20180117,10:10,237.7700000,238.0000000,236.5300000,237.0100000,1151430
SBER,10,20180117,10:20,237.0500000,237.3800000,236.7000000,237.3000000,411970
SBER,10,20180117,10:30,237.3000000,237.6500000,236.9000000,237.3000000,651810
SBER,10,20180117,10:40,237.2400000,237.3700000,236.8000000,237.3700000,922450
SBER,10,20180117,10:50,237.3700000,237.6000000,237.0000000,237.6000000,401040
SBER,10,20180117,11:00,237.6000000,237.9100000,237.5400000,237.7200000,1115270
SBER,10,20180117,11:10,237.7500000,237.9900000,237.4800000,237.9800000,1024650
SBER,10,20180117,11:20,237.9800000,237.9900000,237.7200000,237.9700000,810090
SBER,10,20180117,11:30,237.9300000,238.4000000,237.8600000,238.1000000,742310
SBER,10,20180117,11:40,238.1100000,238.2800000,237.8000000,237.9000000,331820
SBER,10,20180117,11:50,237.8900000,238.1600000,237.7500000,238.0000000,427940
SBER,10,20180117,12:00,238.0000000,238.2300000,237.9300000,238.1800000,734970
SBER,10,20180117,12:10,238.1800000,238.7000000,237.9300000,237.9600000,1325530
SBER,10,20180117,12:20,237.9700000,238.2700000,237.9300000,238.0000000,504200
SBER,10,20180117,12:30,238.0100000,238.1800000,237.8800000,237.9200000,543660
SBER,10,20180117,12:40,237.9300000,238.2300000,237.5500000,238.0700000,727370
SBER,10,20180117,12:50,238.0700000,238.1400000,237.7300000,237.7800000,348490
SBER,10,20180117,13:00,237.7900000,238.1000000,237.7300000,238.0500000,667590
SBER,10,20180117,13:10,238.0300000,239.0000000,238.0000000,238.8200000,1070990
SBER,10,20180117,13:20,238.8200000,239.0000000,238.3000000,238.8100000,854400
SBER,10,20180117,13:30,238.7700000,238.9800000,238.4000000,238.5200000,525000
SBER,10,20180117,13:40,238.5800000,238.6100000,238.3300000,238.3300000,360420
SBER,10,20180117,13:50,238.3300000,238.5500000,238.3300000,238.4000000,173390
SBER,10,20180117,14:00,238.4100000,238.7400000,238.3600000,238.5700000,327310
SBER,10,20180117,14:10,238.5300000,238.9800000,238.5100000,238.7800000,189590
SBER,10,20180117,14:20,238.7800000,239.2000000,238.7100000,238.9900000,242550
SBER,10,20180117,14:30,238.9700000,239.0700000,238.8000000,238.8200000,120710
SBER,10,20180117,14:40,238.8500000,238.9100000,238.8000000,238.8000000,116900
SBER,10,20180117,14:50,238.8200000,239.1000000,238.7600000,238.7600000,174660
SBER,10,20180117,15:00,238.7600000,239.0900000,238.4300000,239.0800000,392760
SBER,10,20180117,15:10,239.0000000,239.1800000,239.0000000,239.0000000,422310
SBER,10,20180117,15:20,239.0500000,239.0900000,238.7000000,238.9200000,473880
SBER,10,20180117,15:30,238.9200000,239.1200000,238.7400000,238.7400000,590290
SBER,10,20180117,15:40,238.7900000,239.0900000,238.7500000,238.9400000,418490
SBER,10,20180117,15:50,238.9600000,239.1000000,238.8400000,239.1000000,456780
SBER,10,20180117,16:00,238.9400000,239.0400000,238.6500000,238.8600000,221670
SBER,10,20180117,16:10,238.8700000,239.1000000,238.8400000,239.0400000,229810
SBER,10,20180117,16:20,239.0400000,239.1200000,238.5500000,238.8900000,317980
SBER,10,20180117,16:30,238.9000000,239.0400000,238.7500000,238.8200000,187380
SBER,10,20180117,16:40,238.8200000,238.9400000,238.3300000,238.5700000,646120
SBER,10,20180117,16:50,238.5500000,238.8300000,238.5000000,238.6100000,242680
SBER,10,20180117,17:00,238.6200000,238.6800000,238.2000000,238.4800000,429790
SBER,10,20180117,17:10,238.5400000,238.6700000,238.4700000,238.6400000,325330
SBER,10,20180117,17:20,238.6700000,239.1000000,238.6500000,238.8500000,735430
SBER,10,20180117,17:30,238.8500000,239.6700000,238.7700000,239.6500000,1309400
SBER,10,20180117,17:40,239.6500000,239.6700000,238.7700000,238.9700000,562210
SBER,10,20180117,17:50,238.9700000,238.9900000,238.6100000,238.7700000,397230
SBER,10,20180117,18:00,238.8100000,239.1400000,238.7000000,239.1300000,272600
SBER,10,20180117,18:10,239.1300000,239.2900000,238.8500000,239.1400000,520200
SBER,10,20180117,18:20,239.1400000,239.3000000,238.9700000,239.2000000,483000
SBER,10,20180117,18:30,239.2000000,239.4300000,239.0900000,239.3700000,491350
SBER,10,20180117,18:40,239.8200000,239.8200000,239.8200000,239.8200000,1816090
SBER,10,20180118,10:00,240.5000000,242.9000000,240.0000000,242.6600000,4038850
SBER,10,20180118,10:10,242.5800000,243.2300000,242.0000000,242.3400000,2536610
SBER,10,20180118,10:20,242.3400000,242.8000000,241.1300000,241.6100000,2004930
SBER,10,20180118,10:30,241.5500000,241.8000000,241.3800000,241.7400000,897940
SBER,10,20180118,10:40,241.7700000,242.0000000,241.5000000,241.8200000,763770
SBER,10,20180118,10:50,241.8100000,242.2000000,241.1000000,241.4500000,1044740
SBER,10,20180118,11:00,241.4200000,241.6000000,240.5500000,241.3300000,1367410
SBER,10,20180118,11:10,241.3300000,241.9800000,241.2800000,241.8300000,631020
SBER,10,20180118,11:20,241.8900000,242.5500000,241.7700000,242.5500000,1408400
SBER,10,20180118,11:30,242.5500000,242.7900000,242.3000000,242.4800000,591560
SBER,10,20180118,11:40,242.5000000,242.6900000,242.3300000,242.5600000,315960
SBER,10,20180118,11:50,242.5100000,242.5600000,241.7200000,242.0500000,750050
SBER,10,20180118,12:00,242.0500000,242.1000000,240.9500000,241.1200000,1180650
SBER,10,20180118,12:10,241.1200000,241.9000000,240.9500000,241.5300000,698680
SBER,10,20180118,12:20,241.6000000,242.0000000,241.4100000,241.9300000,455070
SBER,10,20180118,12:30,241.8800000,242.2500000,241.6500000,241.8600000,520800
SBER,10,20180118,12:40,241.8300000,242.1800000,241.7800000,241.9900000,333150
SBER,10,20180118,12:50,241.9900000,242.4300000,241.5800000,242.1200000,619380
SBER,10,20180118,13:00,242.1400000,242.5500000,242.0900000,242.4200000,532020
SBER,10,20180118,13:10,242.4100000,242.4300000,242.0100000,242.1900000,458780
SBER,10,20180118,13:20,242.2000000,242.4800000,242.1100000,242.4800000,329250
SBER,10,20180118,13:30,242.4700000,242.9200000,242.0600000,242.9000000,1070110
SBER,10,20180118,13:40,242.9000000,243.1500000,242.6100000,242.8800000,1596920
SBER,10,20180118,13:50,242.9200000,243.4400000,242.8200000,243.3400000,900780
SBER,10,20180118,14:00,243.3100000,243.7000000,242.5600000,243.1400000,1960710
SBER,10,20180118,14:10,243.1900000,243.6800000,243.0900000,243.2100000,659360
SBER,10,20180118,14:20,243.2300000,243.6000000,243.0000000,243.6000000,694200
SBER,10,20180118,14:30,243.5900000,243.7500000,243.3600000,243.6300000,933080
SBER,10,20180118,14:40,243.6900000,243.7500000,243.4200000,243.6800000,587910
SBER,10,20180118,14:50,243.6900000,244.2000000,243.4100000,244.1000000,1661140
SBER,10,20180118,15:00,244.1000000,245.3400000,243.8700000,245.2000000,2948690
SBER,10,20180118,15:10,245.1600000,245.2500000,244.5700000,244.8800000,1223180
SBER,10,20180118,15:20,244.8900000,245.8500000,244.8700000,245.4100000,1324990
SBER,10,20180118,15:30,245.3500000,245.4500000,244.7200000,244.9400000,820360
SBER,10,20180118,15:40,244.8600000,245.2100000,244.7000000,244.7700000,638230
SBER,10,20180118,15:50,244.7700000,245.1800000,244.6100000,244.8000000,1977110
SBER,10,20180118,16:00,244.8000000,244.9900000,244.4400000,244.7500000,1504890
SBER,10,20180118,16:10,244.7700000,245.6800000,244.7600000,245.4400000,908920
SBER,10,20180118,16:20,245.4400000,245.8800000,245.1500000,245.8800000,1372460
SBER,10,20180118,16:30,245.8800000,246.0000000,245.6300000,245.7600000,999390
SBER,10,20180118,16:40,245.8200000,246.3700000,245.7000000,246.1600000,1208570
SBER,10,20180118,16:50,246.1600000,246.4300000,245.9100000,246.4000000,1243910
SBER,10,20180118,17:00,246.4100000,246.6600000,245.7300000,246.0300000,2272180
SBER,10,20180118,17:10,246.1000000,246.3900000,245.7800000,245.9900000,698140
SBER,10,20180118,17:20,245.9900000,246.1800000,245.7000000,245.8500000,663380
SBER,10,20180118,17:30,245.7600000,246.4300000,245.7600000,246.2000000,925190
SBER,10,20180118,17:40,246.2000000,246.2000000,245.8800000,246.0200000,1018380
SBER,10,20180118,17:50,246.1100000,246.4900000,246.0400000,246.4100000,1091020
SBER,10,20180118,18:00,246.4400000,246.6900000,246.2800000,246.4500000,1532070
SBER,10,20180118,18:10,246.4500000,246.5000000,245.7900000,245.9800000,1194700
SBER,10,20180118,18:20,245.9800000,246.1900000,245.1000000,245.4600000,2676570
SBER,10,20180118,18:30,245.4600000,245.4600000,245.0000000,245.1500000,2733490
SBER,10,20180118,18:40,245.5000000,245.5000000,245.5000000,245.5000000,1543140
SBER,10,20180119,10:00,245.1600000,245.9800000,244.6500000,245.5000000,1605170
SBER,10,20180119,10:10,245.4800000,245.5000000,245.0900000,245.1900000,957210
SBER,10,20180119,10:20,245.1800000,245.1900000,243.6100000,243.9300000,1867760
SBER,10,20180119,10:30,243.9300000,244.5000000,243.8300000,244.4900000,956540
SBER,10,20180119,10:40,244.4900000,244.4900000,243.8700000,244.2000000,850260
SBER,10,20180119,10:50,244.1900000,244.2600000,243.6500000,243.6600000,770670
SBER,10,20180119,11:00,243.6600000,243.9300000,242.8500000,242.9600000,1417250
SBER,10,20180119,11:10,242.9600000,242.9700000,242.5700000,242.9600000,1110140
SBER,10,20180119,11:20,242.9600000,242.9700000,242.2500000,242.4500000,1748860
SBER,10,20180119,11:30,242.4600000,242.6500000,242.2800000,242.5300000,812700
SBER,10,20180119,11:40,242.5300000,242.5500000,242.2700000,242.4300000,551550
SBER,10,20180119,11:50,242.4200000,242.5000000,241.9000000,242.0200000,1007720
SBER,10,20180119,12:00,242.0200000,243.0500000,242.0100000,243.0200000,644050
SBER,10,20180119,12:10,243.0000000,243.2500000,242.5700000,242.9300000,812780
SBER,10,20180119,12:20,242.9300000,243.0400000,242.5100000,242.7400000,426370
SBER,10,20180119,12:30,242.7200000,243.1500000,242.6000000,242.8900000,320560
SBER,10,20180119,12:40,242.9000000,243.2100000,242.8000000,242.9700000,138440
SBER,10,20180119,12:50,242.9600000,243.2300000,242.8200000,242.9300000,170940
SBER,10,20180119,13:00,243.0200000,243.0200000,242.2800000,242.5000000,564520
SBER,10,20180119,13:10,242.4400000,242.6000000,242.1500000,242.1500000,214740
SBER,10,20180119,13:20,242.2400000,242.3000000,242.0000000,242.1100000,669030
SBER,10,20180119,13:30,242.1100000,242.5200000,242.0600000,242.1100000,350130
SBER,10,20180119,13:40,242.1900000,242.1900000,241.5500000,241.7400000,1056050
SBER,10,20180119,13:50,241.7200000,242.0500000,241.6500000,241.9600000,422040
SBER,10,20180119,14:00,242.0000000,242.0000000,241.6500000,241.8900000,242340
SBER,10,20180119,14:10,241.8400000,242.3000000,241.7500000,242.2300000,345810
SBER,10,20180119,14:20,242.1200000,242.4600000,241.9200000,242.0800000,328520
SBER,10,20180119,14:30,242.0000000,242.4300000,242.0000000,242.0500000,146440
SBER,10,20180119,14:40,242.1100000,242.1200000,241.9100000,242.0100000,265000
SBER,10,20180119,14:50,242.0000000,242.0300000,241.6700000,241.7500000,299690
SBER,10,20180119,15:00,241.6700000,242.1000000,241.5500000,241.8500000,379800
SBER,10,20180119,15:10,241.8400000,241.9200000,241.5800000,241.9200000,135990
SBER,10,20180119,15:20,241.9200000,242.1100000,241.6300000,241.6900000,298730
SBER,10,20180119,15:30,241.6900000,241.7400000,241.5500000,241.6400000,357080
SBER,10,20180119,15:40,241.6000000,241.6000000,240.9100000,241.3200000,1747380
SBER,10,20180119,15:50,241.3400000,241.6800000,241.2000000,241.2700000,395300
SBER,10,20180119,16:00,241.2700000,241.4900000,240.9200000,241.2500000,396550
SBER,10,20180119,16:10,241.2500000,241.8200000,241.2200000,241.7100000,440640
SBER,10,20180119,16:20,241.6800000,241.6800000,241.2000000,241.3400000,316660
SBER,10,20180119,16:30,241.2700000,241.5000000,241.0500000,241.4600000,440120
SBER,10,20180119,16:40,241.4100000,241.4100000,240.7800000,240.9800000,1095190
SBER,10,20180119,16:50,241.0100000,241.1800000,240.6800000,240.9400000,623960
SBER,10,20180119,17:00,240.9700000,241.1000000,240.7100000,240.7500000,358490
SBER,10,20180119,17:10,240.8400000,241.3000000,240.7500000,241.1500000,787790
SBER,10,20180119,17:20,241.1300000,241.9100000,241.0000000,241.5900000,1021610
SBER,10,20180119,17:30,241.5900000,242.0000000,241.5500000,241.8300000,668090
SBER,10,20180119,17:40,241.8300000,243.5000000,241.6700000,243.2900000,2506200
SBER,10,20180119,17:50,243.3000000,243.3000000,242.2800000,242.6500000,716550
SBER,10,20180119,18:00,242.6500000,242.8000000,242.0800000,242.2100000,564830
SBER,10,20180119,18:10,242.2900000,242.4000000,242.1500000,242.3700000,719270
SBER,10,20180119,18:20,242.3700000,243.0900000,242.2600000,242.9400000,1893290
SBER,10,20180119,18:30,242.9800000,243.3000000,242.5000000,242.5500000,1157390
SBER,10,20180119,18:40,242.4500000,242.4500000,242.4500000,242.4500000,880750
SBER,10,20180122,10:00,242.9700000,242.9700000,241.4100000,241.7600000,689770
SBER,10,20180122,10:10,241.7500000,242.7000000,241.7500000,242.5700000,712700
SBER,10,20180122,10:20,242.5100000,242.5900000,242.3100000,242.4200000,266420
SBER,10,20180122,10:30,242.4200000,242.6000000,242.2000000,242.6000000,547270
SBER,10,20180122,10:40,242.6000000,243.8000000,242.6000000,243.7000000,1278610
SBER,10,20180122,10:50,243.7000000,244.4000000,243.5500000,244.1400000,1697020
SBER,10,20180122,11:00,244.1100000,244.8900000,243.7000000,243.8000000,998150
SBER,10,20180122,11:10,243.8000000,243.9900000,243.5000000,243.8400000,715120
SBER,10,20180122,11:20,243.8300000,244.1900000,243.7500000,243.9000000,380110
SBER,10,20180122,11:30,243.9500000,244.1900000,243.4500000,243.5500000,507490
SBER,10,20180122,11:40,243.5500000,243.9300000,243.4400000,243.7000000,300720
SBER,10,20180122,11:50,243.6700000,243.8100000,243.0000000,243.3500000,516870
SBER,10,20180122,12:00,243.3500000,243.5000000,243.2600000,243.2600000,322020
SBER,10,20180122,12:10,243.2800000,244.1800000,243.2600000,243.5100000,502650
SBER,10,20180122,12:20,243.5900000,243.6400000,243.2900000,243.4100000,161590
SBER,10,20180122,12:30,243.4100000,243.4300000,242.6400000,242.6400000,375560
SBER,10,20180122,12:40,242.7200000,242.9000000,242.4100000,242.4600000,602930
SBER,10,20180122,12:50,242.4800000,242.8000000,242.4100000,242.8000000,297500
SBER,10,20180122,13:00,242.8000000,242.8800000,242.4100000,242.8100000,263940
SBER,10,20180122,13:10,242.8000000,243.0100000,242.7100000,242.8600000,227280
SBER,10,20180122,13:20,242.8600000,243.0000000,242.4100000,242.4200000,332010
SBER,10,20180122,13:30,242.4500000,242.5900000,241.8800000,242.1400000,628780
SBER,10,20180122,13:40,242.1400000,242.7500000,242.1100000,242.6500000,271000
SBER,10,20180122,13:50,242.6400000,242.7400000,242.5500000,242.7200000,77920
SBER,10,20180122,14:00,242.6700000,242.7300000,242.4500000,242.6600000,144630
SBER,10,20180122,14:10,242.6200000,242.8800000,242.6200000,242.7500000,209500
SBER,10,20180122,14:20,242.7600000,242.8800000,242.6000000,242.8000000,210830
SBER,10,20180122,14:30,242.8000000,243.0000000,242.7100000,242.8200000,339850
SBER,10,20180122,14:40,242.8200000,242.9200000,242.6500000,242.7700000,201460
SBER,10,20180122,14:50,242.7500000,242.8800000,242.7300000,242.8200000,114150
SBER,10,20180122,15:00,242.8300000,242.8300000,242.6000000,242.6200000,176060
SBER,10,20180122,15:10,242.6800000,242.6900000,242.5000000,242.5600000,112420
SBER,10,20180122,15:20,242.5600000,242.8100000,242.2800000,242.5900000,259750
SBER,10,20180122,15:30,242.7000000,242.7700000,242.4100000,242.6700000,108910
SBER,10,20180122,15:40,242.7200000,242.7200000,242.4500000,242.4500000,107490
SBER,10,20180122,15:50,242.4500000,242.4500000,242.0700000,242.2800000,351220
SBER,10,20180122,16:00,242.2100000,242.2100000,241.7600000,241.8300000,501010
SBER,10,20180122,16:10,241.8300000,242.0500000,241.8000000,242.0500000,303810
SBER,10,20180122,16:20,242.0400000,242.6000000,242.0400000,242.5100000,267610
SBER,10,20180122,16:30,242.5400000,242.5500000,242.3000000,242.5000000,153720
SBER,10,20180122,16:40,242.5000000,242.5500000,242.3000000,242.3900000,189010
SBER,10,20180122,16:50,242.3400000,242.6000000,242.2600000,242.4300000,259170
SBER,10,20180122,17:00,242.4000000,242.5900000,242.1700000,242.3400000,407770
SBER,10,20180122,17:10,242.2900000,242.4600000,242.2700000,242.4100000,154870
SBER,10,20180122,17:20,242.4000000,243.4500000,242.3400000,243.2000000,1221080
SBER,10,20180122,17:30,243.2400000,243.3500000,242.8200000,242.9100000,1247200
SBER,10,20180122,17:40,242.9000000,243.0900000,242.8600000,243.0500000,613120
SBER,10,20180122,17:50,243.0800000,243.9700000,243.0700000,243.8400000,1788310
SBER,10,20180122,18:00,243.8400000,244.0800000,243.3400000,243.8300000,643390
SBER,10,20180122,18:10,243.8300000,243.9100000,243.4200000,243.4300000,314260
SBER,10,20180122,18:20,243.4300000,243.7200000,243.2500000,243.3200000,274990
SBER,10,20180122,18:30,243.3500000,243.5800000,243.2900000,243.4900000,409490
SBER,10,20180122,18:40,243.9900000,243.9900000,243.9900000,243.9900000,1316000
SBER,10,20180123,10:00,244.7800000,245.5000000,244.6200000,245.3700000,2326690
SBER,10,20180123,10:10,245.3700000,246.0700000,245.3600000,245.5900000,1813900
SBER,10,20180123,10:20,245.5900000,245.7200000,245.3100000,245.4500000,542420
SBER,10,20180123,10:30,245.4500000,245.8700000,245.4500000,245.6000000,345420
SBER,10,20180123,10:40,245.6000000,245.9500000,245.5300000,245.9100000,292830
SBER,10,20180123,10:50,245.9500000,246.2500000,245.8500000,246.2100000,1113840
SBER,10,20180123,11:00,246.2200000,246.2500000,245.1200000,245.3000000,1698430
SBER,10,20180123,11:10,245.3200000,245.7400000,244.9100000,245.7200000,1333770
SBER,10,20180123,11:20,245.7000000,245.7000000,244.9100000,244.9400000,1639030
SBER,10,20180123,11:30,244.9100000,245.1500000,244.4400000,245.0800000,1213630
SBER,10,20180123,11:40,245.1200000,245.3500000,244.6100000,244.6200000,553090
SBER,10,20180123,11:50,244.6100000,244.6800000,244.0900000,244.3100000,744620
SBER,10,20180123,12:00,244.3300000,244.8300000,243.8000000,244.3000000,1085490
SBER,10,20180123,12:10,244.2800000,244.5000000,243.6200000,243.9000000,578030
SBER,10,20180123,12:20,243.8900000,244.0900000,243.5500000,243.8600000,674640
SBER,10,20180123,12:30,243.9100000,243.9900000,243.6300000,243.7700000,415240
SBER,10,20180123,12:40,243.7500000,244.0900000,243.6900000,243.9800000,501720
SBER,10,20180123,12:50,243.9900000,244.5000000,243.6200000,244.2000000,594300
SBER,10,20180123,13:00,244.1500000,244.2000000,243.1700000,243.3800000,972730
SBER,10,20180123,13:10,243.3900000,243.4200000,242.8600000,242.9900000,794150
SBER,10,20180123,13:20,243.0800000,243.3400000,242.7500000,243.2400000,627420
SBER,10,20180123,13:30,243.3000000,243.3500000,243.0000000,243.2300000,238110
SBER,10,20180123,13:40,243.2900000,243.3300000,242.7500000,243.0800000,501880
SBER,10,20180123,13:50,243.0300000,243.1400000,243.0000000,243.1000000,217150
SBER,10,20180123,14:00,243.1000000,243.1400000,242.2000000,242.7000000,1583970
SBER,10,20180123,14:10,242.7000000,242.7000000,242.1500000,242.2000000,816690
SBER,10,20180123,14:20,242.2800000,242.5500000,242.2000000,242.4700000,205290
SBER,10,20180123,14:30,242.4400000,242.4600000,241.8500000,242.0800000,728810
SBER,10,20180123,14:40,242.0500000,242.4900000,241.9000000,242.4900000,545400
SBER,10,20180123,14:50,242.4900000,242.9500000,242.4900000,242.6200000,675110
SBER,10,20180123,15:00,242.5800000,243.1000000,242.3600000,243.0900000,352390
SBER,10,20180123,15:10,243.0800000,243.4500000,242.9700000,243.1900000,753650
SBER,10,20180123,15:20,243.1900000,243.1900000,242.5000000,242.5000000,427470
SBER,10,20180123,15:30,242.5000000,243.1500000,242.4500000,242.8000000,756610
SBER,10,20180123,15:40,242.8400000,243.1200000,241.6700000,242.4000000,1344470
SBER,10,20180123,15:50,242.4000000,242.5900000,242.1200000,242.5000000,282740
SBER,10,20180123,16:00,242.5000000,242.8300000,242.5000000,242.7500000,287860
SBER,10,20180123,16:10,242.7600000,242.8800000,242.1100000,242.3900000,1131110
SBER,10,20180123,16:20,242.3200000,242.8900000,241.9400000,242.1000000,885870
SBER,10,20180123,16:30,242.1000000,242.8000000,241.9600000,242.6100000,955700
SBER,10,20180123,16:40,242.6100000,242.8300000,242.5000000,242.6500000,742350
SBER,10,20180123,16:50,242.7400000,242.8000000,242.5300000,242.6700000,502240
SBER,10,20180123,17:00,242.6800000,242.8300000,242.5200000,242.8100000,513890
SBER,10,20180123,17:10,242.8100000,243.2800000,242.6600000,243.2300000,716740
SBER,10,20180123,17:20,243.2500000,243.5600000,243.0400000,243.3000000,782330
SBER,10,20180123,17:30,243.3400000,243.5800000,242.8200000,243.3800000,843410
SBER,10,20180123,17:40,243.3700000,243.5100000,243.0200000,243.4300000,676800
SBER,10,20180123,17:50,243.4300000,243.5300000,243.1100000,243.4200000,590750
SBER,10,20180123,18:00,243.3900000,243.4200000,242.9900000,243.0300000,249920
SBER,10,20180123,18:10,243.0200000,243.5000000,243.0200000,243.4600000,746840
SBER,10,20180123,18:20,243.4600000,243.8200000,243.1900000,243.7000000,1328100
SBER,10,20180123,18:30,243.7300000,244.4400000,243.6200000,244.2500000,1597450
SBER,10,20180123,18:40,244.4000000,244.4000000,244.4000000,244.4000000,2109830
SBER,10,20180124,10:00,244.2000000,244.5500000,243.1400000,243.5400000,755690
SBER,10,20180124,10:10,243.5400000,243.7500000,243.0300000,243.1700000,579660
SBER,10,20180124,10:20,243.1700000,243.4500000,242.8000000,243.2900000,352460
SBER,10,20180124,10:30,243.2900000,243.5700000,242.6000000,243.0100000,663490
